"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Poll Votes","Tags"
"8/7/2025 11:32 am","18035043116677686","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DND2Nmnuw5i/","🏢Woolsey Hall on Wichita State’s Innovation Campus is WSU’s newest academic building. Home to the @wsubusinessschool and open to all students, this gorgeous space is one of campus’ iconic spots.",,"14,257","14,257","","7,162","7,162","","","4.45%","635","517","517","","","","","","","6","92","20","","","","","","","","","14,257","14,257","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11/19/2025 10:20 am","17902963500290665","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DRPpmm1Epjx/","Meet the Scholars Walk — a new path on campus highlighting the faculty who shape life at WSU.
Find it along the walkway northeast of the Plaza of Heroines, with banners and QR codes sharing each scholar’s story.

✨ Featured Scholars:
Dr. Ryan Beeken — @wsucollegeoffinearts 
Dr. Gaylen Chandler — @wsubusinessschool 
Rachel Crane — @wsulibrary
Dr. Shuang Gu — @wsu_engineering
Dr. Nikki Keene Woods — @wichitastate_chp
Dr. Erin O’Bryan — @wichitastate_chp
Dr. Catherine Searle — @fairmountcollegewichitastate
Dr. Clay Stoldt — @wichitastatecas
Dr. Robert Weems — @fairmountcollegewichitastate
Dr. Bayram Yildirim — @wsu_engineering
Dr. Robert Zettle — @fairmountcollegewichitastate",,"28,710","28,710","","7,957","7,957","","","2.13%","612","582","582","","","","","","","4","23","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/20/2025 12:47 pm","18077847619835804","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DJ4mEoxPiSk/","Natasha Seneviratne found her place at Wichita State through family ties, supportive scholarships and hands-on experiences that helped her grow into a confident engineer. 

What's next for this #ShockerGrad? ""I’ll be joining RTX Technologies through its Digital Leadership Development Program. I’m excited for the opportunity to grow personally and professionally while experiencing different parts of the company.""

🎓 Natasha earned a Bachelor of Science in computer science. Read more of her story at wsu.news/natashaseneviratne.

Wichita State University College of Engineering | Andover High School",,"14,948","14,948","","6,538","6,538","","","4.05%","606","582","582","","","","","","","4","15","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Engineering"
"3/16/2025 3:34 pm","17969215814844479","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DHRhhGQuqeO/","Mark your calendars! 📅 Get ready for a day of fun with Open Streets ICT – WSU & Shocker Neighborhood on April 13 from noon to 4 p.m. Meet us on 17th Street between Oliver to Volutsia to explore food trucks, vendors and all things Wichita State! 🌾",,"11,532","11,532","","5,796","5,796","","","5.25%","606","513","513","","","","","","","1","66","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Community Engagement"
"3/3/2025 1:15 pm","18352600810178904","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DGv6GsMpP7B/","❄️ It may be March, but winter isn’t done with us yet! Snow is expected on Wednesday, so give yourself extra time to commute, wear warm layers and if needed, take a break indoors to warm up.",,"10,357","10,357","","7,055","7,055","","","5.85%","606","531","531","","","","","","","1","67","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Campus Communication"
"7/9/2025 9:12 am","18050442506407940","Instagram","Post","Carousel","wichitastateu","Lainie Mazzullo","https://www.instagram.com/p/DL49NfFs0pk/","The official spring 2025 grads list just dropped! Here are just a few of the more than 2,400 amazing Shockers who crossed the finish line this year. Check out the full list of grads in the link in bio.",,"22,964","22,964","","6,695","6,695","","","2.59%","595","568","568","","","","","","","3","19","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/2/2025 2:04 pm","18020677367500946","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DJKYjMzP1Wn/","#ShockerGrad Bryonna Hawk (bryonnahawk) is passionate about helping others through speech-language pathology and will continue her studies in Wichita State's graduate program. She credits her success to strong time-management strategies and hands-on experiences at the Evelyn Hendren Cassat Speech-Language-Hearing Clinic.

🎓 Bryonna is earning a Bachelor of Arts in communication sciences and disorders. Read more of her story at the 🔗 link in bio.",,"13,604","13,604","","6,763","6,763","","","4.31%","587","581","581","","","","","","","0","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/5/2025 3:06 pm","18472512754064334","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DG1Qa6tMWq4/","WSU senior Mauricio Millan from @goshockersbsb is here to remind you to check your WSU email for this morning's edition of Shocker Blast — the official university newsletter just for students. 

And don't forget to go support Wichita State baseball this weekend against Missouri State! Go Shockers! ⚾🌾",,"14,803","14,803","","9,249","9,249","","","3.96%","586","564","564","","","","","","","9","8","5","","","","","","","","","14,803","14,803","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12/14/2025 12:25 pm","18301974526280908","Instagram","Post","Photo","wichitastateu","Tate Penner","https://www.instagram.com/p/DSQPvv0DJ87/","Today’s the day! Congratulations to our 1,200 #ShockerGrads as they celebrate at commencement. We're especially grateful to have Grammy award-winning mezzo-soprano and legendary Shocker Joyce DiDonato (@joycedidonato) as our virtual guest speaker. 

We can’t wait to see where our graduates go next. 🎓 🌾",,"21,252","21,252","","8,657","8,657","","","2.73%","581","559","559","","","","","","","3","14","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alumni/Donors, Student Life"
"1/8/2025 4:23 pm","18046070987192048","Instagram","Post","Photo","wichitastateu"," ","https://www.instagram.com/p/DElMsLBPPg3/","Don't forget: Wichita State will be closed and pre-session classes canceled tomorrow, Jan. 9, for the National Day of Mourning to honor the late President Jimmy Carter.",,"12,982","12,982","","7,717","7,717","","","4.44%","577","550","550","","","","","","","1","22","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/22/2025 9:00 am","18076642132573782","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DFIdKEhTZwa/","Jumping for joy because all our besties come back from break this week! 🤗 Welcome back, Shockers!",,"13,605","13,605","","6,907","6,907","","","4.21%","573","538","538","","","","","","","5","26","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enrollment/Registration"
"3/14/2025 11:23 am","17896096950176997","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DHL7LeGuoN6/","Do Not Disturb: ON ✅ 

Enjoy a restful spring break, Shockers!",,"14,631","14,631","","7,410","7,410","","","3.91%","572","526","526","","","","","","","0","41","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4/21/2025 1:35 pm","18065004169986685","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DIuAjeIJMso/","WSU anthropology students uncovered 6,000 years of history at Boxed Springs, Texas — earning field experience and a spot in a peer-reviewed journal. Thanks to the generosity of WSU alum Marc Rowland, this hands-on experience gave students a rare chance to preserve Indigenous history and shape their futures. 

Read the full story at the 🔗 link in bio.",,"16,196","16,196","","6,917","6,917","","","3.51%","568","541","541","","","","","","","2","17","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Growing Innovation/Research, Liberal Arts and Sciences"
"10/7/2025 9:35 am","18359697940084121","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DPgvafmkk6A/","77 trips around the sun and still the biggest icon on campus 🌾💛

Happy birthday, Wu!",,"26,561","26,561","","7,740","7,740","","","2.1%","558","519","519","","","","","","","2","34","3","","","","","","","","","26,561","26,561","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2/23/2025 8:31 am","18054486023134408","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DGazPj3tDCn/","Just east of Elliott Hall, a plaque and floral garden honor the memory of David L. Sturdy, a devoted Shocker basketball fan who attended Wichita State before working as a computer technician at Cessna.

David passed away in 1999 at just 30 years old, but his legacy lives on in this peaceful space — one that also holds special meaning for his sister, Deborah Jarus, who took nursing classes nearby in Ahlberg Hall.

Next time you're on campus, take a moment to visit and reflect. 💛🖤",,"15,017","15,017","","7,995","7,995","","","3.7%","556","547","547","","","","","","","2","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1/23/2025 12:40 pm","17860021158345124","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DFLbIvBymw6/","From Wichita State to Broadway! 🎭 Taurean Everett ('07) graduated from WSU with a Bachelor of Arts in dance performance and credits the faculty for cultivating his discipline, individuality and confidence — skills that now shine as he stars in 𝘋𝘦𝘢𝘵𝘩 𝘉𝘦𝘤𝘰𝘮𝘦𝘴 𝘏𝘦𝘳.

""Success looks like you. It looks like me. It looks like us. And that’s because we are Shockers.""",,"18,538","18,538","","8,988","8,988","","","2.95%","547","458","458","","","","","","","20","54","15","","","","","","","","","18,538","18,538","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8/4/2025 11:10 am","18017395310749209","Instagram","Reel","Video","wichitastateu"," ","https://www.instagram.com/reel/DM8HaEzy1XJ/","🕥Time lapse: Wichita Biomedical Campus rising up in downtown Wichita. ETA, 2027.",,"14,629","14,629","","9,187","9,187","","","3.56%","521","483","483","","","","","","","0","31","7","","","","","","","","","14,629","14,629","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/11/2025 10:10 am","18149407438379466","Instagram","Post","Carousel","wichitastateu"," ","https://www.instagram.com/p/DL7orQxStlp/","Who’s that building?

It’s one of the most iconic sights on campus — the clock tower that watches over Wichita State. Behind the bricks and bell tower, Morrison Hall has a story worth telling.

This landmark started as a library. Twice. The first was built in 1909. The university’s first president, Nathan J. Morrison — for whom the building was later named — died just one day after the groundbreaking.

By the 1930s, the university had outgrown its original library, and a new library opened in 1939 — the building we now know as Morrison Hall. When Ablah Library was completed in 1962, the building was renamed and repurposed.

Today, Morrison Hall houses the Office of the President, the campus post office, Shocker Printing Solutions, Academic Affairs and other administrative offices. Renovations are underway to preserve and modernize this campus centerpiece for generations to come.",,"23,699","23,699","","6,739","6,739","","","2.16%","511","487","487","","","","","","","1","16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
